id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages
1azilb6vnUxC,English,False,,https://voca.ro/1azilb6vnUxC,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044272139120_0.jpg,"['[\'[\\\'["" So this picture shows three kinds of food. On the left hand side is the fried chicken of the chicken wings. At the bottom is some rice and it\\\\\\\'s more like rats from Thailand, which looks very nice. And on the right hand side, I think it\\\\\\\'s some kind of Southeast Asia vegetables. They look quite... ...interesting and yummy. So this looks like a lunch in Southeast Asia country, like in Singapore. And the background of the food is a table with some red paper and the rest of the food. So this could be some of the food court in Singapore. Which is called Hockey Center.""]\\\']\']']",False
1hDMaml8htOU,Chinese,False,,https://voca.ro/1hDMaml8htOU,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Spanish_images/5865667064271273078_0.jpg,"['[\'[""[\\\'这是一个石座的大门它占据了整个画面的全部它的门口呢对着这个画面正中央可以看到它是一个石砖雷起来的门门呢门口有两个石柱这个石柱呢是嵌在这个门上的门的顶部呢也有三个小的石柱还有一个搂工的石孔它是嵌在也是石头雷起的石砖墙上然后由于这个门后的照片是虚化的所以没有办法判断这个门走出去之后是什么景象地板呢也是石子铺成的是发黑的整个门的颜色呢也是石头特有的这种发灰发淡红的这种非常自然的颜色整个画面的光线很充足所以应该是处在白天整个画面没有任何的文字信息也没有任何的除了门以外的物体所以没有办法判断呢这个门是处在什么地点其实就是好体강章这种 Kai柳因为 Dre\\\']""]\']']",False
17FBzQ8sdcGZ,Chinese,True,,https://voca.ro/17FBzQ8sdcGZ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593854274304708_0.jpg,"['[\'[""[\\\'这一张照片呢是看起来有三个女生在中间那这是她的背景那这里面她是有非常多只手有点像是泰国的像是亲手关影的概念但这就是后面的背景然后在她前面呢有两个人我不确定他们是主持人呢还是说是像类似像演员之所以说他们像是主持人或者是演员是因为在最左边的图片我们可以看到一个人他正在拿着他的手机呢正在去做一个拍摄的动作所以我认为这更可能是在一个秀场里面的一个表演或者是可能在一个景点去做一个表演然后呢有人在旁边去参观等等之类的一个情况然后这应该是像是在泰国或者是在南亚的一个地方做出的拍摄就行呀太好了ELL 再给 bounh pén ctor\\\']""]\']']",False
1kdyAvI2zns7,English,False,,https://voca.ro/1kdyAvI2zns7,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/dance_dance_dance-2638-59.jpg,"['[\'[\\\'["" At first glance, this image appears to be of a dance group of girls. There are seven girls arranged in an aero fashion, where they have their arms stretched out in front of them. They\\\\\\\'re all wearing white long boots and a white dress. And there\\\\\\\'s no text, but they\\\\\\\'re in a wooden floor. It looks almost like a ballet room. There are beige walls behind them. With a window, there are some small lights illuminating them above them. And they are, I guess, posing in a manner that kind of exaggerates the effect of the aero. They all have dark hair, and they all seem to be on the younger side. Probably, I\\\\\\\'d say, around 20 to 25. The style is kind of old. But also modern, if that makes sense.""]\\\']\']']",False
16fmQeSz8u4o,English,False,,https://voca.ro/16fmQeSz8u4o,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054276225809_0.jpg,"['[\'[""[\\\' The image is of a smiling East Asian man with grayish whitish hair and he is wearing a suit with a black suit with a white collared shirt and a reddish styled tie. And he also has a pin on the front of his suit jacket which appears to be red and white. So it might be Singapore or another Asian country. The pin has two flags and the background is blurry but there appears to be some orange and black and white objects. There is no text and the photo is photorealistic. Again in a relationship lenght. Here comes the hyphen ratio integration and the hammock. But this contact safety protection and cách and throughköpen again and the bättre réf보다는 a secret.\\\']""]\']']",False
1afSvQU7NgEa,English,True,"Some sort of Asian culture exercise routine like Tai Chi or Yoga because of the tropical setting, looks to be pink distinct cultural garb the woman in the front is wearing, and even though they are blurred they look Asian.",https://voca.ro/1afSvQU7NgEa,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054277281187_0.jpg,"['[\'[\\\'["" In the image, it looks to be four people doing some sort of meditative routine that involves low physical activity and is more about the mind-body connection, perhaps Tai Chi or some sort of yoga. The setting is quite tropical. We have large leaf plants in the background, and brightly colored red leaves. And in the foreground, we have a woman dressed in pink looks cultural. It\\\\\\\'s some sort of Asian cultural exercise slash meditation routine. They are inside a medium-high fence enclosure, wooden fence enclosure with a tree next to them and some lights under the tree that illuminate it at night. But it is daytime at the current moment, and they are well shaded. And they do not appear to be synchronized. Rather, they are doing different motions. And it looks to be a sunny day outside. So, let\\\\\\\'s do a first step to a word inside. **AT Title-ixon Codently, Storeells, Peninsulaing Course** Then set the 272 pareil time. Mapsabaand Lynchwood hurts all of the stuff that muy ac despised by it 돈 of if you can Never forget about anything, we are in the Papad I mind it so that we can see the difference of all the time We can see the slate there.""]\\\']\']']",False
1lTnbxwTupz2,English,True,architecture,https://voca.ro/1lTnbxwTupz2,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910674278647727_0.jpg,"['[\'[\\\'["" Well, this picture shows a famous Chinese city, Shanghai, and this area is called the bond or Wai Tan. It is very iconic landmarks showing casing the city\\\\\\\'s unique blend of history and modernity. Stretching along the Huangpu River, this waterfront promenade is lined with grand colonial era buildings that reflect Shanghai\\\\\\\'s past as a global trading hub. By night, the bond becomes a live and dazzling neolight, offering stunning view of the futuristic skyline of Pudong, including the Towering of Shanghai Tower and the Oriental Pier Tower, a symbol of Shanghai\\\\\\\'s rapid development. The bond attracts millions of visitors annually, servicing as a testament to the city\\\\\\\'s vibrant culture, architectural diversity, and dynamic spirit. It is a must-visit destination for anyone exploring China\\\\\\\'s most cosmopolitan city.""]\\\']\']']",False
1iC8LUCI5j3q,Korean,False,,https://voca.ro/1iC8LUCI5j3q,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/culture_and-2290-39.jpg,"['[\'[""[\\\' 해당 사진은 사람들이 절에서 기도를 올리고 있는 모습입니다. 사진 속에는 한 명의 큰 여성이 가장 앞에 위치하고 있고 그 뒤에는 절을 방문한 다른 사람들이 모여있는 것을 볼 수 있습니다. 이때 절은 색깔과 모양으로 미루어 보아 태국에 위치한 절임을 알 수 있으며 이 사람들은 태국의 전통적인 방식으로 참배를 드리고 있습니다. 절은 초록색과 주황색이 지붕을 가지고 있고 하얀 색깔 기둥에는 금색의 화려한 장식들이 둘러져 있습니다. 가장 앞에 있는 여성은 검은 머리를 하나로 묶고 있고 하얀 색깔 티셔츠를 입고 있는 모습입니다.\\\']""]\']']",False
1eTaNzb9lwY6,Chinese,True,Piyingxi,https://voca.ro/1eTaNzb9lwY6,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910664273883825_0.jpg,"['[\'[""[\\\'这张照片显示的是皮尔西皮尔西有两个主角都是京剧中的人物他们都骑着马拿着大刀或者是一把长枪左边的这个京剧人物后面背着一个大旗右边的京剧人物有两个触须他的马是红色的中间有一个灯笼写着雨田舍两边也有更小的两个灯笼是非常有中国特色的有很多的装饰很多的碎碎最上面是一些中国文样这是一个非常典型的皮尔西皮尔西的两个主角正在对视他们可能正要打架皮尔西的主体颜色是暗黄色这个灯光有一些暗但是还能看得出来这是一个皮尔西对 you效果\\\']""]\']']",False
1cOnpNre0YTN,Chinese,False,,https://voca.ro/1cOnpNre0YTN,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000061181.jpg,"['[\'[""[\\\'这张图片第一眼看上去像是一个堵车的下午或者早上画面中有很多很多的车画面中是震动水的马屋上面有很多很多的车然后两旁有红色灯和树看路线有明显的字车面临妈妈都拍在一起感觉有些堵这些车看着都挺老的应该不是最近的照片而且看着旁边很前面有一个蓝色的牌子上面写的FM感觉更像是西方国家而不是东方主要还是一位车背景是白天颜色有色彩有些偏暗可能是拍的时候有些贝果有些绝法\\\']""]\']']",False
1niA3UvlVqYJ,Russian,False,,https://voca.ro/1niA3UvlVqYJ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000040037.jpg,"['[\'[""[\\\' В этой фотографии сначала мне показалось, что она черно-белая, но нет. Оказывается, что тут есть цвет. Заметно большое здание. Старое здание, кирпичное. Тут есть часы большие, возможно, колокол внутри высокий. И кроме этого непонятно, что это за здание. Видно окна еще у него внизу. И видно справа, что много народу ходит вокруг. Поэтому это, скорее всего, где-то в каком-то городе. Небо вся серая и не синяя, что, наверное, странно. Но сама крыша этого здания зеленая, что интересно.\\\']""]\']']",False
1h3EdR0TOzn0,Chinese,False,,https://voca.ro/1h3EdR0TOzn0,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593604272957118_0.jpg,"['[\'[""[\\\'这是一个室内场景,我们可以看到这是一个教堂,非常的漂亮,它有白色的窗户,还有一个棕色的顶,然后在这个教堂里面呢,还摆着非常多的花,它有一个花的拱门,然后这个拱门上面和两边都用鲜花装饰的非常的美丽,我们还可以看到在这个近处有很多的人坐在这里观看这个教堂,哦,我还看到这个教堂里面有一个耶稣的这个钉在十字架的雕像,那它还有一个圣母玛利亚抱着一个宝宝的雕像,嗯,就是,然后呢,这个,这是一个白天的场景,从窗户里面都透出来非常明亮的光,嗯,有中间那扇窗户呢,是彩色玛利做成的,嗯,然后呢,它这个,呃,里面就是,拱门上的花呢,都是浅色的,就是那种白色呀,啊,啊,还有一些树叶,捆成的这个装饰。\\\']""]\']']",False
1ijfnGjdXblA,English,True,Chinese,https://voca.ro/1ijfnGjdXblA,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684273616593_0.jpg,"['[\'[\\\'["" So this picture shows a boat on a very wide river. So the background is pretty blurred because there seems to be some, it\\\\\\\'s very foggy on the river. And it seems to be some trees like a greenish color in the background. And the river is pretty far. There are a lot of moisture in the air. The ship is very, very long. It\\\\\\\'s very likely a cargo ship, but not on the sea. It\\\\\\\'s like a river cargo ship. And on the front side of the ship, there are something on top, but it\\\\\\\'s not very clear. And on the right side, this seems to be like the chamber for the ship crews. And also there are some tenners on top of the ship. And in the back side of the ship, we can see a Chinese flag on top. On top of the ship.ed""]\\\']\']']",False
1eio1t7BMY2h,Chinese,False,,https://voca.ro/1eio1t7BMY2h,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593844271310268_0.jpg,"['[\'[""[\\\'这是一张横构图,感觉是发生在一个夜晚的集市,因为天空是黑色的,然后这张图片的重点是这个集市里卖冷品或者有冻品的这样一个小摊,因为这个摊子能看到它有蓝色的宣传服,宣传服上有放一些饮料啊,还有一些冰糕之类的图片,然后这个摊子里面能有看到两个冰柜一样的东西,所以推测应该是售卖这些产品,然后摊子旁边占满了,有很多人,有小孩,有大人,所以推测这应该是发生在一个集市内,集市内夜晚的集市有不同的小吃,然后这些行人根据自己的需求购买,然后这张图片的重点就是放大这个卖饮品的这个小摊他们的这个特色。\\\']""]\']']",False
1iI0PwU4sqtk,English,False,,https://voca.ro/1iI0PwU4sqtk,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000075339.jpg,"['[\'[\\\'["" this is a picture of it looks like a classroom where they\\\\\\\'re passing out pizza looks like a bunch of college-age kids and one of the left is wearing a hat you can see one two three four five six seven eight nine ten eleven students in this picture they\\\\\\\'re eating pizza from domino\\\\\\\'s it looks like you can see that there are one two three four five six seven eight nine ten eleven twelve thirteen boxes of which five are for some unknown thing and eight are actually having pizza in them there\\\\\\\'s an asian guy right in front of us holding two pieces of pizza the white guy with ginger hair and a yellow hat right behind him uh there are tables lining the room there\\\\\\\'s a stone wall in the background with an alarm on it you""]\\\']\']']",False
1lcYqlWWMMz2,Chinese,False,,https://voca.ro/1lcYqlWWMMz2,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000001869.jpg,"['[\'[""[\\\'这张照片第一眼是一个象群画面的最中央有一只比较小的小象右上角感觉是他的家长而且有比较大的獠牙左前方有两头象的屁股感觉比这头小象略大一些但也不太确定是否已经成年所以一共有四只大象画面中没有文字主要是左前方的两头象在前面走然后后面跟着小象和他的父亲或者母亲这些象好像是在一个比较荒芜的操场里因为背景是黄黄的然后徒弟感觉比较平级感觉他们就是在泥地上走也没有什么草但是背景上黄黄的东西有些毛毛毛的不太确定是不是草整体的感觉像是在野外而不是动物园当然也有可能是动物园\\\']""]\']']",False
1lexrTGr0TxS,Korean,False,,https://voca.ro/1lexrTGr0TxS,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743584275624278_0.jpg,"['[\'[""[\\\' 사진 봤을 때 어디 식물원에서 찍은 사진? 무슨 식물인지는 모르겠는데 타워처럼 두 개가 정가운데 있고 그 다음에 옆에 보면은 파란 색깔 나무처럼 보이는데 되게 처음 보는 나무 한국에서 자라지 않는 나무 가운데 두 개도 다른 나라에서 나올 것 같은 나무 사진? 왠지 나무들은 더운 지방에서 사는 나무들인 것 같고 전체적으로 되게 파랗고 가운데 있는 두 개가 회색깔 근데 보면은 조금 조금씩 노란 색깔도 있고 나무들 외에는 아무것도 안 보이고 그냥 이파리가 되게 처음 보는 이파리 그 다음에 나무 자체도 올라와 있는 걸 봤을 때는 아주 처음 보는 나무 그 다음에 백그라운드는 나무 색깔 외에는 아무것도 보이지 않고\\\']""]\']']",False
1o7ZSaDm1Lnf,Korean,True,"It features the exterior of Paik's Coffee, a well-known South Korean coffee franchise.",https://voca.ro/1o7ZSaDm1Lnf,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743574275828431_0.jpg,"['[\'[""[\\\' 이 이미지는 한국의 대표적인 프랜차이즈 카페 중 하나인 백다방의 외관을 보여주고 있다 노란색과 파란색이 조화를 이루는 디자인은 브랜드의 아이덴티티를 잘 강조하고 있으며 간판에는 창립 연도와 함께 신스 투다우즌 식스 이라는 문구가 보여지고 있다 카페 입구에는 다양한 메뉴 사진이 걸려져 있으며 대표적인 음료로 보이는 블랙펄과 달고나 커피가 눈에 띄고 있다 자동 주문 시스템이 외부에 설치되어 있으며 비대면 주문이 가능하고 문에는 당기세요라는 문구가 부착되어 있어 테이크아웃 중심의 운영 방식이 짐작되고 있다 문 옆에는 작은 테이블과 의자가 놓여져 있으며 손님들이 잠시 쉬어갈 수 있는 공간을 제공하고 있는 것으로 보인다 한국의 커피 문화와 트렌드를 잘 반영하는 모습이 돋보이는 장소라고 할 수 있다 문화와 트렌드의 잘 반영하는 모습이 돋보이는 장소라고 할 수 있다\\\']""]\']']",False
18CivgGk5BFS,Korean,False,,https://voca.ro/18CivgGk5BFS,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/wedding-315-97.jpg,"['[\'[""[\\\' 다음에는 장미꽃과 반지 두개로 보여집니다. 글씨는 없구요. 반지 두개는 사이즈가 하나가 좀 더 크고 큰 거는 밑에 있고 그 바로 살짝 얹어서 약간 대각선으로 기울여 있는 반지는 살짝 작아 보입니다. 다 금색 반지 같구요. 그리고 이 사진의 왼쪽 위에는 장미 한 송이가 보여집니다. 그 장미는 연두색 핑크 색깔로 보여지고 그 다음에 초록색 잎이 이제 그걸 살짝 감싸 있고 뿌리도 살짝 보여집니다. 되게 예쁜 사진이구요. 이 사진은 뭔가 결혼, 약혼, 이런 사랑에 대한 표현을 하는 스타일인 것 같고 흰색 배경은, 아 배경은 흰색이구요. 어떻게 보면 뭐 로맨틱한 그림인 것 같습니다.\\\']""]\']']",False
1k8Ot6RCtLcB,Chinese,False,,https://voca.ro/1k8Ot6RCtLcB,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000061459.jpg,"['[\'[""[\\\'图片给人一种感觉就是温馨惬意的风格图片正中间展示的是应该是父亲带着女儿在餐厅吃早饭的应该是酒店吃早餐的一个场景吧图中应该还有其他的家人因为能看出不止两个人在纠缠图中餐盘上都摆满了各种各样的食物有松饼炒的鸡蛋还有香肠然后还有一些其他的黄油啊果酱各种蘸料什么的女孩是看着摄像头的但是男人应该是在切割食物并没有牧师摄像头后面还有一桌也是应该是一家人在就餐的场景整体的颜色是偏明亮的然后拍摄的时间应该是较为久远因为图片的清晰度没有那么高后面外面的天气应该也还很不错好好好好好好好好好好\\\']""]\']']",False
14NWa5ChrrMm,Chinese,False,No,https://voca.ro/14NWa5ChrrMm,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593844272992296_0.jpg,"['[\'[""[\\\'整个图片用入眼帘的是一个黄色的卡片这个卡片上面是有一些洞然后洞里面的颜色有蓝的有红的有橙色的但并不是很清楚它的意义然后我们可以看到整个这个图片这个橙色图片的最中间是有一个红色的圆圈然后上面用白色写着JIO三个字母然后底下写着Digital life数字生活可能是这个JIO可能是一个品牌或者是代表着这个东西很难看出来这个具体是什么然后我们可以看到这个图片的这个黄色的东西是放在一个牌子上面的它有一部分是悬空的一部分是在牌子上面然后这个牌子后面我们可以看到一个塑料的黄色的一个长光铁的盒子然后整个照片我们还可以看到有一定的阴影覆盖的这个呃成色的JIO的这个卡片然后整个图片呢可能就是一个写实的只是为了拍摄这个JIO这个卡片的一张照片然后整个专门\\\']""]\']']",False
